ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"62034-Case Pack 6","RESIN EARRING KIT-Case Pack 6","Toys","",Stock,,FIFO,18.7500,10.7500,13.0000,7.2000,18.7500,10.7500,13.0000,6.0000,0.0000,1.516300,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 6,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CIU-SRESINK-60694","Resin Kit by Craft It Up! Complete Starter Jewelry Making Resin Kit for Beginners","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,49.9900,0.0000,0.0000,24.9900,49.9900,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,15.2500,Unit,,,,,"","","","","","","","","","","","","","","Title","","","","","","14+,Craft It Up,MCF,Retail","","Tax Exempt","Tax Exempt",ACTIVE,"<ul>
<li>
<span data-contrast=""auto"" data-mce-fragment=""1"">All-inclusive Resin Starter Kit</span><span data-contrast=""auto"" data-mce-fragment=""1"">: Our all-inclusive jewelry making kit is perfect for starting fresh. </span><span data-contrast=""auto"" data-mce-fragment=""1"">No experience is needed!</span><span data-contrast=""none"" data-mce-fragment=""1"">  </span><span data-contrast=""auto"" data-mce-fragment=""1"">Every tool or equipment</span><span data-contrast=""auto"" data-mce-fragment=""1""> to complete all projects is conveniently included in our art resin kit. </span><span data-ccp-props='{""201341983"":0,""335559739"":160,""335559740"":259}' data-mce-fragment=""1""> </span>
</li>
<li>
<span data-contrast=""auto"" data-mce-fragment=""1"">Create </span><span data-contrast=""auto"" data-mce-fragment=""1"">One-of-a-kind</span><span data-contrast=""auto"" data-mce-fragment=""1""> Crafts</span><span data-contrast=""auto"" data-mce-fragment=""1"">: With the Craft It Up epoxy resin kit, you can get inspired and let your creativity guide you to create one</span><span data-contrast=""auto"" data-mce-fragment=""1"">-</span><span data-contrast=""auto"" data-mce-fragment=""1"">of</span><span data-contrast=""auto"" data-mce-fragment=""1"">-</span><span data-contrast=""auto"" data-mce-fragment=""1"">a</span><span data-contrast=""auto"" data-mce-fragment=""1"">-</span><span data-contrast=""auto"" data-mce-fragment=""1"">kind resin art crafts to have and be truly proud of.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span>
</li>
<li>
<span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span><span data-contrast=""auto"" data-mce-fragment=""1"">Everything You Need Is Here</span><span data-contrast=""auto"" data-mce-fragment=""1""> You can use the dried flowers,</span><span data-contrast=""auto"" data-mce-fragment=""1""> colorful </span><span data-contrast=""auto"" data-mce-fragment=""1"">feathers, different</span><span data-contrast=""auto"" data-mce-fragment=""1""> molds, and </span><span data-contrast=""auto"" data-mce-fragment=""1"">all other</span><span data-contrast=""auto"" data-mce-fragment=""1""> supplies provided to create unique crystal-clear epoxy glitter crafts.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span>
</li>
<li>
<span data-contrast=""auto"" data-mce-fragment=""1"">Discover A Stunning Gift Idea</span><span data-contrast=""auto"" data-mce-fragment=""1"">: Surprise your loved ones with an original gift.</span><span data-contrast=""auto"" data-mce-fragment=""1"">   </span><span data-contrast=""auto"" data-mce-fragment=""1"">  They’ll </span><span data-contrast=""auto"" data-mce-fragment=""1"">definitely love</span><span data-contrast=""auto"" data-mce-fragment=""1""> our resin casting kit. You could also gift your ready-made molds. Friends and family will surely love to receive this unique and homemade present.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span>
</li>
<li>
<span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span><span data-contrast=""auto"" data-mce-fragment=""1"">Safe For Anyone To Use</span><span data-contrast=""auto"" data-mce-fragment=""1"">: Our epoxy jewelry kit consists of home safe ingredients so that you won't compromise your health. Follow the instructions, and our jewelry resin kit can be safely used.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span>
</li>
</ul>
<p><b><span data-contrast=""none"">Here’s How You Can Create Your Own Masterpieces &amp; Explore Your Creative Side!</span></b><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'> </span></p>
<p><span data-contrast=""auto"">If you are looking for a creative activity to help you unwind</span><span data-contrast=""auto"">, then look no further</span><span data-contrast=""auto""> </span><span data-contrast=""auto"">,</span><span data-contrast=""auto"">Discover your artistic side and create beautiful gifts for friends or family. </span><span data-contrast=""auto"">The Craft It Up resin art kit is here to change your life.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'> </span></p>
<p><span data-contrast=""auto"">This resin starter kit is also great for kids who are ready to tap into their creative potential. Help them create fun and lasting art. We give you countless options to choose from, between different molds, numerous decorations and fun colors. You can create completely different resin pieces every time.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'> </span></p>
<p><b><span data-contrast=""none"">Introducing the Ultimate Resin Starter Kit with Molds By Craft It Up!</span></b><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'> </span></p>
<p><span data-contrast=""auto"">The Craft It Up all-inclusive resin kit is made with materials of the highest quality </span><span data-contrast=""auto"">and is</span><span data-contrast=""auto""> home </span><span data-contrast=""auto"">safe We</span><span data-contrast=""auto""> worry about </span><span data-contrast=""auto"">quality,</span><span data-contrast=""auto""> so you don’t have to.</span><span data-contrast=""auto""> Our epoxy resin molds kit will give you the chance to create wonderful and unique resin pieces for you and your friends and family without any previous training or special knowledge needed.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'> </span></p>
<p><b><span data-contrast=""auto"">Fun Activity </span></b><b><span data-contrast=""auto"">For</span></b><b><span data-contrast=""auto""> </span></b><b><span data-contrast=""auto"">The</span></b><b><span data-contrast=""auto""> Whole </span></b><b><span data-contrast=""auto"">Family:</span></b><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'> </span></p>
<p><span data-contrast=""none"">The Craft It Up epoxy jewelry making kit is an exciting activity for the whole family to enjoy. </span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'> </span></p>
<p><span data-contrast=""none"">Spend quality time with your loved ones and make rainy days or lazy Sunday afternoons more fun than ever! Sit around a table and let your imagination guide you in creating unique keychains, necklaces or coasters that will dazzle everyone! </span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'> </span></p>
<p><span data-contrast=""none"">Just remember, if your kids want to add their personal touch to your creations, adult supervision is required. </span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'> </span></p>
<p><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":225,""335559740"":240}'><br></span></p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"62419","RESIN NECKLACE KIT","Toys","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,4.8300,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"62036","RESIN NECKLACES KIT","Toys","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,4.8300,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"62035","RESIN RING KIT","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,18.9800,0.0000,0.0000,9.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,4.1500,Unit,,,,,"","","","","","","","","","","","","","","Title","","","","","","FaireImport,Wholesale","","Tax Exempt","Tax Exempt",ACTIVE,"* DESIGN YOUR OWN RINGS: explore your creativity &amp; design custom resin rings you can proudly wear<br data-mce-fragment=""1"">* NO EXPERIENCE NEEDED: our clear instructions &amp; easy designs make it easy for beginners to follow along<br data-mce-fragment=""1"">* KIT INCLUDES: resin, mica powder, popsicles, molds, sandpaper &amp; foil to create many earrings<br data-mce-fragment=""1"">Gift it Forward: this kit makes a great present; the readymade rings could be gifted forward too<br data-mce-fragment=""1"">* MADE FOR ALL AGES: the home safe ingredients are non-toxic and can be safely worn by everyone","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"63218","ROCK AND  PLAY  SHAPE SORTER TOY","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"653899632182",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,19.9800,0.0000,8.0000,9.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,3.9000,Unit,,,,,"","","","","","","","","","","","","","","Title","","","","","","Description,FaireImport,Images,MarketTimePrice,Wholesale","","Tax Exempt","Tax Exempt",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"62853","Root Viewer","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"653899628536",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,24.9900,0.0000,12.5000,12.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,2.1700,Unit,,,,,"","","","","","","","","","","","","","","Title","","","","","","FaireImport,MarketTimePrice,Wholesale","","Tax Exempt","Tax Exempt",ACTIVE,"<ul>
<li>Watch Your Vegetables Gro! Plant US Sourced Seeds with Organic Soil pod syour root viewer planter to observe how their roots grow</li>
<li>Let Creativity Bloom. Personalize and Decorate your indoor garden with the stickers &amp; measuring worm provided to add that special touch</li>
<li>Help Kids Grow: improve fine motor skills, gain a sense of responsibility &amp; take pride in what you can accomplish</li>
<li>Give Gift of Gardening: perfect for beginners, this educational &amp; fun craft provides hours of entertainment</li>
<li>Quality Material Provided: get a sturdy &amp; safe craft kit that includes fun instructions so kids can easily follow along</li>
</ul>","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"62853-Case Pack 6","Root Viewer-Case Pack 6","Toys","Miracle Grow",Stock,,FIFO,13.5000,11.0000,19.7500,6.4000,13.5000,11.0000,19.7500,6.0000,0.0000,1.697200,lb,in,"",0.0000,0.0000,FOB,"Ningbo Starting Line Art And Craft Co.,Ltd ","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,13.0200,Case Pack 6,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"<ul>
<li>Watch Your Vegetables Gro! Plant US Sourced Seeds with Organic Soil pod syour root viewer planter to observe how their roots grow</li>
<li>Let Creativity Bloom. Personalize and Decorate your indoor garden with the stickers &amp; measuring worm provided to add that special touch</li>
<li>Help Kids Grow: improve fine motor skills, gain a sense of responsibility &amp; take pride in what you can accomplish</li>
<li>Give Gift of Gardening: perfect for beginners, this educational &amp; fun craft provides hours of entertainment</li>
<li>Quality Material Provided: get a sturdy &amp; safe craft kit that includes fun instructions so kids can easily follow along</li>
</ul>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"64348","Rose Make Up Set","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"64348-Case Pack 8","Rose Make Up Set-Case Pack 8","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,Ntoys Group Co.Ltd. - RMB,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 8,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"64348-Case Pack 10","Rose Make Up Set-Casepack 10","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,Ntoys Group Co.Ltd. - RMB,"276835","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 10,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"85415","SAND ACTIVITY BUCKET","Toys","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,7.4400,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"85415-Case Pack 6","SAND ACTIVITY BUCKET-Case Pack 6","Toys","",Stock,,FIFO,14.2500,11.0000,6.0000,7.6000,14.2500,11.0000,6.0000,6.0000,0.0000,0.544200,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 6,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"78416","SAND ART","Toys","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"653899784164",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,34.9900,0.0000,17.5000,17.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,3.5500,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">CREATE STUNNING SAND ART – All-in-One Super Sand Art Activity Set Lets Your Child Create Incredible DIY Rainbow Sand Masterpieces at Home, School &amp; More</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">EVERY ACCESSORY INCLUDED – Little Artists Are Ready to Play w/ [10] Empty Sand Bottles, [9] Brightly Colored Sand Bags, [1] Glitter Sand Bag &amp; [1] No-Mess Funnel</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">UNLEASH YOUR CHILD’S CREATIVITY – STEM Toy Helps Your Toddler Develop Important Life Skills &amp; Sparks Imagination for Hours of Hands-On Educational Play</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">AMAZING GIFT IDEA – Give a Unique Gift for a Son, Daughter, Nephew, Niece, Granddaughter or Grandson; Perfect Present for Holiday, Xmas or Birthday Party</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">100% SATISFACTION GUARANTEED – If You &amp; Your Toddler Are Not Completely Thrilled w/ This Cool Colored Sand Art Kit, Enjoy a Full Refund, No Questions Asked!</span></li>
</ul>
<p><strong><span class=""a-text-bold"">Life’s a breeze with this sensational sand art kit!</span></strong></p>
<p>When was the last time your little ones put down the iPad and created something amazing all on their own? Do you ever wish you could spend more quality time together, all while enjoying a fun, exciting, hands-on activity? If you’re looking for the ultimate toy to teach them creativity and provide hours of family entertainment, look no further!</p>
<p>Never settle for a mindless video game or cheaply made activity set again! With the Super Sand Art Children’s Kit from Creative Kids, you can enjoy high quality supplies sure to keep them occupied for days. Boys and girls tap into their imaginative sides while having fun and learning important developmental skills in the process.</p>
<p>And the best part? You don’t have to spend a small fortune on different accessories and tools. Everything your little artist might need is included in our all-in-one set. From empty plastic sand bottles and a no-mess funnel to countless bags of colorful and glittery sand, the sky’s the limit! So add a Sand Art Kit, and see their seaside masterpieces come to life!</p>
<p><strong>Save time in a bottle!</strong></p>
<p class=""a-spacing-base"">Nowadays, children waste hours in front of the TV or tablet watching silly shows and playing mindless video games. But savvy parents remember those incredible “old-school” activities filled with wonder and excitement.</p>
<p class=""a-spacing-base"">If only there was a way kids could unleash their imaginations, explore a hands-on hobby, and create one-of-a-kind mementos they can cherish forever. Sound sand-sational? Finally, they can!</p>
<p class=""a-spacing-base""><strong><span class=""a-text-bold"">STEM that’s ‘shore’ to please</span></strong></p>
<p class=""a-spacing-base"">You don’t need high-tech toys to engage children’s physical, mental, and emotional development. Our Sand Art Activity Set for kids is designed in collaboration with professional artists and early childhood development experts, ensuring that your boys and girls acquire key skills in a way that’s both fun and stimulating. Encourage their fine motor function, hand-eye coordination, visual analysis skills, communication and social skills, problem solving, concentration, vocabulary, and other abilities necessary for healthy development.</p>
<p> </p>","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"64076","Satisfying Sushi Set","Toys","ZZAND",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"63345","Scented Dough Party Pack","Toys","KIDDY DOUGH",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"63799","Scented Easter Chalk","Toys","Chalkriffic",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"63799-Case Pack 6 PDQ","Scented Easter Chalk-Case Pack 6 PDQ","Toys","Chalkriffic",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 6 PDQ,,,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"78983","Scented Llama Beauty Set","Toys","Make It Extra",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"YONG SHENG JIA PLASTIC CHEMICAL (SHANTOU) CO., LTD","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"78982","Scented Mermaid Beauty Set","Toys","Make It Extra",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"YONG SHENG JIA PLASTIC CHEMICAL (SHANTOU) CO., LTD","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"78981","Scented Unicorn Beauty Set","Toys","Make It Extra",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"YONG SHENG JIA PLASTIC CHEMICAL (SHANTOU) CO., LTD","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"2615-Case Pack 8","Science to The Max Egg-Cellent Experiment - 6 Pack Science Experiments for Children-Case Pack 8","Toys","Creative Kids",Stock,,FIFO,10.7500,7.7500,12.0000,2.4000,10.7500,7.7500,12.0000,8.0000,0.0000,0.578500,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 8,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Big Experiments for Little Scientists, 6 egg-shaped science kits are included for endless knowledge and fun. Follow along to create over 12 experiments that are easy to do and sensory based.</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Hatch an Egg-citing Experiment, each science kit comes in a unique egg shape that will pique kids' interest and excite them for experimenting. Crack open each &lsquo;egg&rsquo; to reveal different activities within each one.</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Over 12 Activities for Endless Fun Each of the 6 eggs holds 2 experiments that will keep kids busy for hours. Some even have a bonus activity! All you need to conduct your experiments are included in our all-inclusive kit.</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Easter Egg Hunt: keep kids away from candy and chocolate on their Easter egg hunt by providing something educational and entertaining. They also made a great stocking stuffer for Christmas!</span></li>
</ul>
<p><strong><span class=""a-text-bold"">Educate, Entertain and Enlighten Kids About the Wonders of Science</span></strong></p>
<p>Science to the Max brings you an innovative way to introduce kids to the wonders around them. Science can be overwhelming, so we&rsquo;ve created the perfect way to ease kids into it. Crack open each egg individually to unveil different activities in each kit. 2 experiments are included in every egg but some even have a bonus activity!</p>
<p>Hear the ooohs and aahs as kids discover how fun and entertaining science can be. They'll learn about polymers and different areas of chemistry as they create faux snow, crystals, water gel and so much more! Follow along the instructions that are provided in each egg to learn the science behind each of the experiments. This kit will educate as much as it will entertain!</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
